ProcessName , Mobile Device Vitals
StartReplayTime ,	2020-11-05 08:26:42
Limits			,-1		,-1		,-1 
Time  ,  Cpu (in %) ,  Memory (in KB) ,  Free Memory (in KB) 
2020-11-05 08:26:42   ,  0 ,  0 ,  0 
2020-11-05 08:26:44 ,  0 ,  0 ,  0
2020-11-05 08:26:45 ,  0 ,  0 ,  0
2020-11-05 08:26:46 ,  0 ,  0 ,  0
2020-11-05 08:26:47 ,  0 ,  0 ,  0
2020-11-05 08:26:48 ,  0 ,  0 ,  0
2020-11-05 08:26:49 ,  0 ,  0 ,  0
2020-11-05 08:26:50 ,  0 ,  0 ,  0
2020-11-05 08:26:51 ,  0 ,  0 ,  0
2020-11-05 08:26:52 ,  0 ,  0 ,  0
2020-11-05 08:26:53 ,  0 ,  0 ,  0
2020-11-05 08:26:54 ,  0 ,  0 ,  0
2020-11-05 08:26:55 ,  0 ,  0 ,  0
2020-11-05 08:26:56 ,  0 ,  0 ,  0
2020-11-05 08:26:57 ,  0 ,  0 ,  0
2020-11-05 08:26:58 ,  0 ,  0 ,  0
2020-11-05 08:26:59 ,  0 ,  0 ,  0
2020-11-05 08:27:00 ,  0 ,  0 ,  0
2020-11-05 08:27:01 ,  0 ,  0 ,  0
2020-11-05 08:27:02 ,  0 ,  0 ,  0
2020-11-05 08:27:03 ,  0 ,  0 ,  0
2020-11-05 08:27:04 ,  0 ,  0 ,  0
2020-11-05 08:27:05 ,  0 ,  0 ,  0
2020-11-05 08:27:06 ,  0 ,  0 ,  0
2020-11-05 08:27:07 ,  0 ,  0 ,  0
2020-11-05 08:27:08 ,  0 ,  0 ,  0
2020-11-05 08:27:09 ,  0 ,  0 ,  0
2020-11-05 08:27:10 ,  0 ,  0 ,  0
2020-11-05 08:27:11 ,  0 ,  0 ,  0
2020-11-05 08:27:12 ,  0 ,  0 ,  0
2020-11-05 08:27:13 ,  15 ,  63263 ,  2334096
2020-11-05 08:27:14 ,  14 ,  190504 ,  2280004
2020-11-05 08:27:15 ,  14 ,  190504 ,  2280004
2020-11-05 08:27:16 ,  12 ,  201923 ,  2235836
2020-11-05 08:27:17 ,  0 ,  204112 ,  2224040
2020-11-05 08:27:18 ,  0 ,  204112 ,  2224040
2020-11-05 08:27:19 ,  0 ,  204754 ,  2248344
2020-11-05 08:27:20 ,  0 ,  204754 ,  2248344
2020-11-05 08:27:21 ,  0 ,  204858 ,  2276816
2020-11-05 08:27:22 ,  0 ,  204952 ,  2245796
2020-11-05 08:27:23 ,  0 ,  204952 ,  2245796
2020-11-05 08:27:24 ,  0 ,  205724 ,  2248984
2020-11-05 08:27:25 ,  0 ,  205817 ,  2238956
2020-11-05 08:27:26 ,  0 ,  205954 ,  2241024
2020-11-05 08:27:27 ,  0 ,  205954 ,  2241024
2020-11-05 08:27:28 ,  0 ,  206046 ,  2236896
2020-11-05 08:27:29 ,  0 ,  205834 ,  2236652
2020-11-05 08:27:30 ,  0 ,  205834 ,  2236652
2020-11-05 08:27:31 ,  0 ,  205866 ,  2266592
2020-11-05 08:27:32 ,  0 ,  206008 ,  2280676
2020-11-05 08:27:33 ,  0 ,  206008 ,  2280676
2020-11-05 08:27:34 ,  0 ,  206087 ,  2278768
2020-11-05 08:27:35 ,  0 ,  206087 ,  2278768
2020-11-05 08:27:36 ,  0 ,  206250 ,  2291276
2020-11-05 08:27:37 ,  0 ,  206319 ,  2289372
2020-11-05 08:27:38 ,  0 ,  206319 ,  2289372
2020-11-05 08:27:39 ,  0 ,  206387 ,  2286292
2020-11-05 08:27:40 ,  1 ,  206223 ,  2283440
2020-11-05 08:27:41 ,  1 ,  206223 ,  2283440
2020-11-05 08:27:42 ,  0 ,  206227 ,  2287832
